AÑO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2013,86,Putumayo,92887,76.96,76.96,36.82,76.77,60.32,27.69,89.83,80.15,99.83,92.02,65.13,55.79,7.51,5.68,6.25,4.5,7.44,5.41,88.53,93.44,91.13,83.57,87.73,5.79,0.32,4.38,8.98,6.86,0.98,0.32,0.92,1.34,0.56
2013,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",15536,67.93,67.89,48.61,66.5,62.41,39.06,74.43,67.22,74.96,81.92,61.98,38.24,80,0.91,0.93,1,0.97,0.42,99.08,99.07,99,99.03,99.49,0.01,0,0,0,0.08,4.73,0,3.31,6.98,3.63
2013,91,Amazonas,22123,81.84,81.83,48.38,83.96,58.22,22.09,95.41,96.86,111.83,91.23,59.61,27.6,12.84,3.29,3.16,1.82,5.26,5.57,95.78,96.84,97.05,94.17,92.31,0.93,0,1.13,0.56,2.12,4.32,0,4.41,5.16,2.58
2013,94,Guainía,11918,72.57,72.56,50.89,69.02,30.32,9.12,114.03,108.76,150.84,101.87,52.76,59.64,23.08,4.93,3.56,3.83,7.92,6.21,79.71,86.24,80.71,73.52,83.3,15.36,10.2,15.47,18.56,10.49,3.59,10.2,3.72,3.06,1.55
2013,95,Guaviare,31276,57.33,57.32,29.48,55.21,44.04,20.89,70.31,58.4,78.05,73.35,49.64,45.17,21.43,4.02,3.63,4.31,4.14,2.39,95.97,96.37,95.69,95.86,97.56,0.01,0,0,0,0.06,1.16,0,0.8,1.84,1.79
2013,97,Vaupés,12659,62.25,62.25,21.69,63.88,33.2,8.94,74.45,46.56,100.04,64.21,41.06,14.37,19.33,8.53,11.55,7.25,11.19,6.75,81.3,86.93,80.44,80.97,85.61,10.17,1.52,12.31,7.85,7.64,2.85,1.52,2.96,3.01,3.2
2013,99,Vichada,20977,74.61,74.6,35.04,74.82,36.74,14.01,84.57,85.77,119.02,62.13,35.26,20.97,35.33,9.17,7.4,9.83,8.75,6.71,87.84,92.33,87.5,86.8,88.89,2.99,0.26,2.67,4.46,4.4,1.25,0.26,0.91,2.36,1.7
2012,5,Antioquia,1278686,92.79,92.65,73.2,92.65,74.84,43.5,105.8,94.38,116.03,109.14,80.91,27.96,62.51,4.01,2.55,3.5,5.19,3.77,92.04,97.24,93.05,89.26,92.21,3.95,0.2,3.44,5.55,4.02,1.93,0.2,1.67,2.95,1.1
2012,8,Atlántico,523911,91.59,91.43,53.03,89.05,76.73,45.86,100.39,87.56,109.84,102.95,77.63,22.46,51.04,3.32,2.01,3.59,3.43,2.77,96.29,97.84,96.07,96.04,96.9,0.42,0.16,0.36,0.57,0.35,0.8,0.16,0.85,0.93,0.42
2012,11,"Bogotá, D.C.",1470171,86.94,86.52,66.33,83.97,81.47,51.78,92.86,82.17,94.28,101.09,78.59,17.5,100,3.89,,3.42,4.88,4.45,96.11,100,96.58,95.12,95.55,0,0,0,0,0,5.17,0,3.61,8.31,4.08
2012,13,Bolívar,495108,88.97,88.87,60.47,87.67,68.02,38.08,103.53,106.56,116.28,100.31,77.07,22.5,33.44,3.39,3.37,3.25,3.57,3.5,92.83,95.73,93.56,91.11,92.14,3.78,0.9,3.19,5.32,4.36,2.4,0.9,2.49,2.88,1.01
2012,15,Boyacá,297132,85.7,85.64,70.48,81.46,74.61,48.24,99.96,92.95,95.26,111.24,91.74,24.77,29.95,3.23,2.74,2.38,4.26,3.47,91.92,97.04,94.11,88.26,91.66,4.86,0.21,3.51,7.48,4.87,2,0.21,1.44,3.11,1.5
2012,17,Caldas,198526,84.55,84.5,64.28,81.03,72,43.83,96.6,84.88,100.17,103.16,80.79,23.73,30.75,4.64,4.7,3.98,5.91,3.57,88.95,94.83,90.35,85.32,90.21,6.4,0.47,5.67,8.77,6.22,4.32,0.47,4.26,5.73,2.38
2012,18,Caquetá,124622,83.28,83.25,49.34,85.86,56.23,24.37,98.26,86.33,118.04,94.95,58.65,27.41,11.98,7.23,6.91,6.92,8.38,5.22,91.6,92.95,92.24,89.7,92.91,1.16,0.13,0.83,1.92,1.87,1.16,0.13,1.09,1.6,0.72
2012,19,Cauca,325212,83.48,83.4,53.59,85.38,60.53,29.56,102.15,94.47,121.29,98.98,67.13,18.85,43.75,4.02,2.89,3.04,5.42,5.53,92.05,96.76,92.62,90.23,91.03,3.93,0.35,4.34,4.34,3.44,1.15,0.35,1.06,1.61,0.8
2012,20,Cesar,263271,94.15,94.01,65.94,93.85,69.36,34.62,109,126.49,126.51,101.22,71.1,26.28,25.9,5.13,6.22,5.28,5.08,3.24,90.08,91.66,90.8,88.11,91.11,4.8,2.12,3.92,6.81,5.65,1.49,2.12,1.37,2,0.89
2012,23,Córdoba,405302,93.78,93.69,65.06,91.54,71.82,37.52,110.73,114.96,121.51,111.46,79.37,22.35,30.49,2.95,3.14,2.48,3.51,3.31,95.33,96.38,96.17,94.07,94.23,1.72,0.48,1.35,2.43,2.46,2.56,0.48,2.59,3.01,1.52
2012,25,Cundinamarca,571082,91.17,90.97,63.61,87.82,81.53,47.27,101.88,87.31,103.89,112.54,83.12,16.78,39.91,2.94,3.24,2.17,3.82,2.85,95.84,96.7,97.25,94.2,95.17,1.22,0.06,0.57,1.97,1.97,2.02,0.06,1.53,3.2,1.28
2012,27,Chocó,145607,80.97,80.95,62.17,83.24,41.9,19.1,99.64,95.46,130.24,81.85,55.82,14.92,18.98,2.09,1.32,1.74,2.98,2.98,91.88,97.23,92.32,88.53,92.76,6.03,1.45,5.95,8.49,4.26,0.1,1.45,0.06,0.21,0.11
2012,41,Huila,273653,89.77,89.73,67.15,92.67,73.8,37.98,100.19,90.94,111.82,103.66,69.78,26.44,44.54,5.23,4.59,3.97,7.31,4.93,90.01,95.21,92.08,85.97,89.23,4.76,0.2,3.95,6.72,5.83,1.81,0.2,1.72,2.52,1.09
2012,44,La Guajira,239298,75.42,75.33,46.22,72.47,41.86,20.67,89.93,100.6,118.57,67.13,47.18,22.53,35.66,6.81,4.81,6.2,8.83,8.42,92.33,94.86,92.92,90,91,0.86,0.33,0.88,1.17,0.58,3.44,0.33,4,2.97,1.04
2012,47,Magdalena,334586,91.82,91.64,65.58,87.26,64.96,34.07,108.68,132.73,126.98,97.48,70.94,22.4,30.3,6.22,20.84,4.91,3.85,3.24,91.97,78.35,93.21,94.03,95.13,1.81,0.81,1.89,2.12,1.63,1.59,0.81,1.49,2.03,0.62
2012,50,Meta,210820,93.35,93.29,67.14,92.31,75.91,40.64,103,98.87,114.39,104.58,72.52,26.14,10.77,5.85,5.74,5.06,7.3,5.07,91.68,94.01,93.44,88.49,91.6,2.47,0.25,1.51,4.21,3.32,1.8,0.25,1.5,2.8,1.09
2012,52,Nariño,401539,77.75,77.73,49.18,77.76,53.64,28.59,92.96,77.17,114.83,86.62,58.96,21.4,22.69,1.84,1.32,1.54,2.37,2.29,97.02,98.63,97.56,95.83,96.49,1.14,0.05,0.9,1.8,1.22,1.89,0.05,1.69,2.71,1.17
2012,54,Norte de Santander,322304,86,85.93,71.79,90.29,64.3,35.87,96.69,104.84,112.76,91.5,65.85,26.52,12.78,4.89,4.33,4.49,5.93,4.06,93.58,95.36,94.52,91.63,93.73,1.52,0.31,0.99,2.45,2.21,2,0.31,1.51,3.15,1.55
2012,63,Quindio,112175,88.77,88.74,57.76,83.48,79.17,46.59,102.48,85.14,102.69,115.75,84.76,27.72,20.29,6.23,6.6,5.33,7.71,4.87,89.79,93.22,92.03,85.99,90.92,3.99,0.19,2.64,6.3,4.21,1.23,0.19,0.89,1.96,0.68
2012,66,Risaralda,189484,92.91,92.77,66.03,91.19,75.09,42.98,109.1,101.05,115.24,114.83,87.7,21.73,46.96,7.04,6.06,5.74,9.21,6.46,87.91,93.06,90.82,82.62,88.3,5.06,0.88,3.44,8.17,5.25,1.13,0.88,0.94,1.66,0.65
2012,68,Santander,425904,92.21,92.11,70.17,92.89,77.82,46.84,103.99,113,111.22,105.22,81.41,24.89,22.18,4.67,5.46,3.79,5.89,3.84,92.65,94.21,94.58,89.66,92.93,2.68,0.32,1.64,4.44,3.23,2.53,0.32,1.75,4.18,1.58
2012,70,Sucre,203626,95.6,95.55,67.51,95.1,73.72,38.11,112.62,131.62,128.16,105.8,79.65,23.33,26.4,4.83,5.15,4.77,5,4.31,85.68,94.05,86.01,82.19,86.79,9.49,0.8,9.22,12.81,8.9,0.65,0.8,0.65,0.75,0.54
2012,73,Tolima,321653,87.47,87.42,61.62,85.71,71.82,39.77,97.11,93.43,108.4,97.3,70.92,24.81,42.37,5.11,4.92,4.39,6.42,4.31,87.38,94.73,89.53,82.04,89.29,7.51,0.35,6.08,11.54,6.4,0.66,0.35,0.69,0.8,0.37
2012,76,Valle del Cauca,894698,88.26,88.09,60.32,86.16,71.21,40.62,101.86,103.98,111.69,103.27,76.19,22.35,40.32,4.32,4.79,3.74,5.21,3.69,92.39,95.01,93.91,89.52,92.98,3.29,0.2,2.34,5.28,3.33,1.64,0.2,1.39,2.4,1.01
2012,81,Arauca,74454,72.33,72.29,51.48,70.61,54.47,29.81,83.67,87.4,92.29,80.66,61.94,16.46,17.33,4.99,4.63,4.72,5.72,4.56,94.99,95.37,95.28,94.27,95.21,0.03,0,0,0.01,0.23,3.83,0,3.06,5.9,3.09
2012,85,Casanare,85999,103.94,103.88,78.45,102,85.4,44.03,117.02,111,124.85,123.4,87.9,24.17,18.7,6.52,5.57,5.44,8.39,6.08,87.67,94.34,90.35,81.97,88.88,5.81,0.08,4.21,9.64,5.03,1.92,0.08,1.5,3.1,1.29
2012,86,Putumayo,93570,78.17,78.17,48.82,78.95,57.46,27.28,93.12,93.3,104.13,91.93,67.64,23.77,15.74,6.16,6.05,5.63,7.44,4.88,89.6,93.67,91.34,85.37,90.23,4.24,0.28,3.04,7.19,4.89,1.03,0.28,1,1.33,0.73
2012,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",15648,68.7,68.65,59.87,69.69,60.91,39.82,76.21,80.41,76.85,79.21,66.91,25.28,0,1.26,1.21,1.12,1.52,1.12,98.16,98.79,98.37,97.72,98.16,0.58,0,0.51,0.76,0.72,3.9,0,2.31,7.03,2.74
2012,91,Amazonas,22194,81.87,81.87,60.22,85.62,53.33,22.31,94.76,108.82,113.46,84.95,58.28,19.34,20.91,4.7,5.16,2.3,7.97,8.06,93.74,94.84,95.78,90.68,89.96,1.56,0,1.92,1.35,1.98,6.3,0,6.83,7.25,3.17
2012,94,Guainía,11920,70.82,70.82,47.69,72.5,28.38,8.24,85.9,97.97,123.18,66.45,33.19,18.6,18.95,8.91,9.43,8.18,10.63,7.93,78.18,82.29,79.74,72.63,77.4,12.91,8.29,12.08,16.74,14.66,1.75,8.29,1.77,1.46,1.43
2012,95,Guaviare,31272,59.2,59.18,37.54,58.24,43.64,19.62,71.3,61.81,80.5,71.54,50.99,18.66,11.42,4.86,4.11,5.37,4.46,3.89,94.89,95.77,94.46,95.27,95.28,0.26,0.12,0.17,0.28,0.84,1.5,0.12,1.13,2.4,0.73
2012,97,Vaupés,12681,62.32,62.32,25.29,63.35,31.81,9.36,73.18,43.72,100.51,61.76,37.78,13.21,20.61,7.62,9.09,6.62,8.9,10.82,79.86,88.64,79.86,78.81,76.63,12.52,2.27,13.52,12.3,12.54,5.11,2.27,5.95,4.8,1.31
2012,99,Vichada,20686,66.75,66.75,38.02,66.96,33.37,15.01,75.11,70.78,103.97,56.97,35.88,15.67,17.86,5.07,7.59,4.41,6.11,4.14,88.24,88.41,86.45,91.08,93.94,6.69,4,9.14,2.81,1.92,1.31,4,1.33,1.67,1.04
2011,5,Antioquia,1288473,94.01,93.85,70.28,94.12,75.68,44.37,106.81,85.69,117.5,110.81,84.06,27.47,74.48,3.97,3.62,3.65,4.57,3.71,93.98,96.31,94.56,92.89,93.33,2.06,0.07,1.8,2.54,2.96,4.25,0.07,4.56,5.27,1.68
2011,8,Atlántico,523935,99.32,99.05,50.59,98.93,80.22,50.17,107.88,84.19,120.41,107.89,87.98,24.42,80.46,2.76,2.6,3.06,2.42,2.61,96.7,97.28,96.49,96.91,96.64,0.54,0.12,0.45,0.67,0.75,1.82,0.12,1.77,2.18,0.88
2011,11,"Bogotá, D.C.",1479334,90.7,90.29,68.63,86.99,84.7,55.01,97.78,82.04,97.94,106.48,87.76,26.75,94.21,3.95,10.05,5.3,1.96,2.55,96.05,89.95,94.69,98.04,97.45,0,0,0,0,0,3.23,0,2.3,5.11,2.57
2011,13,Bolívar,496676,91.57,91.4,59.74,90.81,67.34,39.17,110.41,98.82,126.45,108.15,80.64,20.8,30.12,3.14,1.85,2.93,3.79,3.13,94.76,97.68,95.48,93.46,93.2,2.1,0.46,1.59,2.75,3.67,4.43,0.46,4.44,5.37,2.28
2011,15,Boyacá,300501,86.16,86.11,63.36,82.5,74.65,49.09,104.15,78.87,99.88,119.78,94.76,22.77,25.26,3.07,2.4,2.24,4.03,3.51,94.2,97.43,96.1,91.66,93.23,2.73,0.17,1.66,4.31,3.26,2.62,0.17,1.9,4.19,1.55
2011,17,Caldas,201185,87.04,86.98,64.99,83.86,73.41,45.38,98.13,77.19,103.62,103.93,83.7,22.6,34.74,4.13,4.35,3.92,4.87,2.82,90.62,95.35,91.59,87.89,92.04,5.25,0.3,4.49,7.25,5.15,4.67,0.3,4.15,6.55,3.07
2011,18,Caquetá,124148,88.78,88.76,58.98,90.31,57.31,25.44,106.03,85.2,130.59,101.6,60.35,23.21,8.01,3.64,3.39,3.56,3.91,3.39,96.06,96.56,96.34,96,93.45,0.3,0.05,0.11,0.08,3.15,4.17,0.05,3.7,5.8,2.87
2011,19,Cauca,328682,86.35,86.21,52.01,87.94,61.58,30.44,98.03,81.82,117.83,94.24,65.87,18.29,29.7,2.75,1.87,1.96,3.91,3.6,92.53,96.96,92.77,91.45,91.77,4.72,1.17,5.27,4.64,4.63,2.09,1.17,1.75,3.13,1.57
2011,20,Cesar,263789,94.75,94.57,65.96,95.22,66.47,34.98,110.47,105.65,129.53,105.96,73.07,20.58,29.02,7.07,5.17,7.36,7.62,5.42,90.54,94.37,91.02,88.64,90.8,2.39,0.46,1.61,3.74,3.78,1.67,0.46,1.57,2.19,0.97
2011,23,Córdoba,405431,94.53,94.46,67.18,93.22,68.79,37.16,111.08,103.69,125.71,110.67,78.66,20.16,35.26,4.59,5.45,4.08,5.3,4.1,94.29,94.32,95.13,93.33,93.19,1.12,0.22,0.78,1.37,2.71,4.07,0.22,4.18,4.53,2.43
2011,25,Cundinamarca,570954,92.13,91.93,67.19,88.12,81.38,47.57,103.34,89.21,106.03,112.14,86.21,17.76,35.04,3.6,3.48,2.99,4.31,3.72,95.58,96.55,96.62,94.5,94.5,0.89,0.04,0.43,1.26,1.93,2.7,0.04,1.99,4.18,1.78
2011,27,Chocó,145587,83.79,83.79,50.17,86.4,41.3,19.64,110.17,77,150.46,89.06,63.13,17.86,13.88,4.29,2.89,4.24,5.05,3.59,93.5,97.03,94.19,90.7,93.5,2.21,0.07,1.57,4.25,2.91,0.42,0.07,0.6,0.26,0.07
2011,41,Huila,275956,90.52,90.47,69.9,92.31,73.5,38.49,101.13,87.47,113.41,104.54,71.11,22.28,30.28,4.38,4,3.2,6,4.99,92.39,95.89,94.35,89.54,89.67,3.24,0.11,2.45,4.46,5.34,4.36,0.11,4.41,5.59,2.41
2011,44,La Guajira,231046,77.12,77,44.61,74.68,41.56,21.91,89.4,84.56,119.07,68.03,49.83,20.22,34.94,6.17,4.2,6.31,7.04,4.65,92.78,95.33,92.58,92.23,93.07,1.07,0.46,1.14,0.78,2.28,3.85,0.46,4.49,3.44,1.46
2011,47,Magdalena,333793,94.47,94.32,55.4,90.9,66.53,37.55,110.51,109.71,129.12,103.1,75.84,21.3,27.63,3.63,2.24,3.45,4.1,4.37,94.98,97.34,95.12,94.49,93.55,1.39,0.42,1.42,1.41,2.08,1.52,0.42,1.44,1.99,0.65
2011,50,Meta,209319,93.65,93.59,61.46,92.35,75.89,40.79,102.82,82.9,115.06,106.18,75.26,22.79,24.42,5.55,5.12,5.58,6.15,3.8,93.08,94.81,93.39,92.01,93.9,1.37,0.07,1.03,1.85,2.3,1.48,0.07,1.27,2.26,0.9
2011,52,Nariño,401313,80.53,80.5,48.3,80.14,53.68,29.04,93.96,75.92,115.43,87.15,62.27,20.76,15.68,10.17,13.91,9.67,10.58,9.01,89.97,88.45,91.2,88.23,89.45,1.4,0.08,0.95,2.18,2.55,2.53,0.08,2.34,3.52,1.32
2011,54,Norte de Santander,324219,89.04,88.96,68.9,91.01,66.38,39.03,102.48,87.41,117.44,98.1,82.3,22.36,17.78,6.87,4.98,5.15,9.35,8.44,92.55,94.99,94.41,90.01,90.14,0.65,0.06,0.46,0.76,1.64,2.19,0.06,1.7,3.46,1.56
2011,63,Quindio,114075,90.87,90.83,64.45,85.53,80.32,47.29,103.95,82.26,106.21,114.89,87.83,27.06,62,5.04,5.13,4.52,5.98,4.1,92.43,94.84,94.24,90.05,91.66,2.53,0.03,1.25,3.97,4.23,1.36,0.03,1.1,2.03,0.86
2011,66,Risaralda,192633,95.61,95.43,67.38,93.32,76.38,42.83,112.41,89.13,118.88,119.1,95.27,22.87,45.21,4.79,3.73,3.77,6.14,5.39,94.07,96.12,95.57,92.61,91.25,1.14,0.15,0.66,1.24,3.35,1.77,0.15,1.43,2.61,1.13
2011,68,Santander,434034,92.49,92.4,69.7,92.88,77.28,48.1,103.43,94.3,111.4,106.32,83.87,22.39,25.22,3.68,3.38,2.87,4.75,3.8,94.25,96.28,96.11,91.77,93.22,2.07,0.34,1.02,3.48,2.98,2.92,0.34,2.3,4.48,1.59
2011,70,Sucre,205779,103.27,103.2,68.67,101.38,76.16,40.46,123.04,131.94,139.49,118.49,88.27,24.81,58.31,6.74,9.51,5.5,7.25,8.18,86.31,90.04,87.86,83.53,84.92,7.1,0.92,6.77,9.29,7.08,0.46,0.92,0.55,0.44,0.23
2011,73,Tolima,325983,88.8,88.71,58.6,86.48,71.66,41.33,103.45,82.98,113.27,107.25,81.59,22.09,20.22,4.61,3.66,4.34,5.41,3.95,90.33,96.1,91.99,86.82,90.37,5.06,0.23,3.67,7.77,5.68,0.88,0.23,0.82,1.22,0.47
2011,76,Valle del Cauca,906602,88.51,88.33,56.25,86.83,72.17,42.06,101.5,92.48,111.37,103.88,78.7,20.05,41.51,4.24,4.18,3.73,5.01,3.99,90.69,95.24,92.95,87.09,89.64,5.07,0.58,3.32,7.9,6.37,2.3,0.58,2.09,3.22,1.09
2011,81,Arauca,73431,74.15,74.11,49.81,71.09,55.36,31.49,85.09,75.73,93.42,85.88,64.26,17.62,30.33,2.14,1.98,1.86,2.46,2.83,97.72,98.02,98.14,97.54,95.71,0.13,0,0,0,1.46,2.78,0,2.29,4.37,2.05
2011,85,Casanare,85803,101.11,101.05,71.27,99.47,82.56,42.64,115.07,94.58,123.09,126.23,82.99,25.31,40,3.88,3.2,3.4,4.6,4.18,92.12,96.44,93.96,88.97,91.14,4,0.36,2.64,6.44,4.68,3.57,0.36,3.2,5.39,1.23
2011,86,Putumayo,93828,80.46,80.46,49.15,82.17,56.36,27.24,93.62,82.42,110.23,90.71,62.85,21.18,15.53,4.18,3.24,3.61,5.63,3.31,95.61,96.76,96.35,94.37,94.5,0.21,0,0.04,0,2.19,3.37,0,2.97,4.91,1.9
2011,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",15852,67.28,67.23,57,68.26,59.08,39.15,73.8,62.34,75.08,78.79,66.33,24.01,65.63,1.72,0.84,3.03,0.59,0.82,96.73,99.16,96.26,97.22,95.57,1.55,0,0.71,2.19,3.61,3.63,0,3.44,5.62,1.32
2011,91,Amazonas,22223,82.34,82.32,63.68,87.23,50.65,21.91,94.53,94.49,117.82,82.46,58.01,14.95,36.36,5.46,5.56,3.67,8.21,7.9,91.16,94.27,92.83,88.63,85.15,3.38,0.17,3.5,3.16,6.95,5.15,0.17,5.14,6.39,4.15
2011,94,Guainía,11920,74.87,74.87,61.85,73.59,28.88,8.42,95.52,112.75,139.74,68.84,36.14,20.37,4.21,10.94,10,10.73,11.62,12.85,73.92,76.88,73.37,72.69,80.86,15.5,13.13,16.5,15.69,6.3,0.77,13.13,0.7,0.98,0.21
2011,95,Guaviare,31133,64.04,64.02,32.16,65.42,45.16,20.08,78.3,52.06,92.99,78.15,53.69,26.79,10.73,9.02,5.54,8.91,10.02,8.9,91.15,94.46,91.73,89.98,88.93,0.18,0,0,0,2.17,2.41,0,2.08,3.5,1.86
2011,97,Vaupés,12690,62.18,62.18,19.22,65.41,29.04,9.73,72.29,32.03,101.28,60.2,39.92,13.39,7.63,9.94,7.22,8.72,12.1,14.24,81.16,89.17,81.5,79.8,78.72,8.89,3.61,9.79,8.1,7.04,6.15,3.61,7.76,4.34,2.06
2011,99,Vichada,20360,73.07,72.98,31.84,74.47,32.89,15.54,82.08,50.78,120.78,59.48,39.03,15.7,16.67,7.33,8.82,8.77,4.29,2.67,91.77,91.18,90.01,95.45,96.57,0.9,0,1.22,0.26,0.76,3.54,0,3.07,5.45,3.44
2016,5,Antioquia,1265147,88.2,88.08,56.51,86.84,73.59,43.42,101.72,75.25,108.88,109.04,82.86,30588,26.18,4.47,3.58,3.42,6.46,3.38,88.4,96.25,90.66,82.91,90.97,7.13,0.17,5.92,10.63,5.66,3.02,0.17,3.04,4.12,1.16
2016,8,Atlantico,519509,89.7,89.35,53.37,85.78,75.45,50.37,98.02,84.58,105.21,99.77,83.3,27781,95.39,2.13,2.91,2.07,2.28,1.5,94.42,95.93,94.98,92.84,96.06,3.44,1.16,2.94,4.89,2.44,1.23,1.16,1.21,1.52,0.52
2016,11,Bogota,1453283,80.7,80.26,56.39,79.04,72.6,49.73,87.29,71.28,88.8,92.09,82.07,27281,97.65,2.08,2.17,1.57,2.69,2.02,97.55,97.83,98.39,97.14,95.98,0.37,0,0.04,0.17,2,3.73,0,2.92,6.01,2.09
2016,13,Bolivar,487274,89.5,89.41,56.28,88.01,70.99,42.55,101.18,97.89,112.11,101.25,75.56,24543,48.21,2.97,3.58,2.45,3.71,2.48,91.68,95.64,93.07,88.4,92.44,5.35,0.77,4.48,7.89,5.07,2.16,0.77,2.22,2.66,1.07
2016,15,Boyaca,279627,83.8,83.7,60.62,81.48,74.7,50.36,96,79.49,98.11,101.39,87.69,24765,26.86,2.46,2.01,1.47,3.7,2.33,93.5,97.78,95.82,90.01,93.76,4.04,0.21,2.71,6.28,3.91,2.18,0.21,1.66,3.49,1.12
2016,17,Caldas,192703,77.4,77.4,50.21,72.48,69.4,43.8,88.86,66.21,89.26,97.77,81.13,25336,35.58,4.28,4.38,3.14,5.91,3.44,89.16,95.11,91.27,84.67,91.85,6.56,0.51,5.59,9.42,4.72,2.16,0.51,1.78,3.2,1.33
2016,18,Caqueta,124296,75.4,75.36,46.75,74.9,54.99,24.68,88.13,79.44,102.24,83.9,64.97,26515,11.9,6.88,7.22,5.92,8.78,5.29,91.69,92.6,92.88,89.26,92.55,1.43,0.18,1.2,1.96,2.16,2.2,0.18,2.16,2.97,1
2016,19,Cauca,307989,83.9,83.84,48.41,85.12,65.49,33.56,100.22,84.06,112.56,102.27,74.83,20246,51.52,2.84,2.57,1.85,4.25,3.3,91.42,96.44,92.44,88.7,91.52,5.73,0.98,5.71,7.05,5.19,1.22,0.98,1.06,1.78,0.8
2016,20,Cesar,259794,97.6,97.44,58.68,95.6,75.01,42.61,110.73,111.77,124.98,105.99,83.48,27664,39.68,5.07,6.94,4.77,5.63,3.01,89.53,90.79,90.23,87.27,92.48,5.4,2.27,5.01,7.1,4.52,1.19,2.27,1.18,1.45,0.5
2016,23,Cordoba,411715,90.3,90.28,50.99,87.49,72.53,42.42,104.35,93.94,114.23,104.42,83.77,21791,47.41,3.03,3.4,2.27,4.02,3.07,93.6,95.99,95,91.12,93.2,3.37,0.61,2.72,4.86,3.73,3.75,0.61,3.81,4.38,1.87
2016,25,Cundinamarca,577612,91.2,90.9,56.31,88.25,80.47,50.92,101.15,83.89,103.6,108.7,88.49,19579,34.84,3.68,4.02,2.68,5.05,3.06,93.27,95.44,95.3,89.98,94.38,3.05,0.54,2.01,4.97,2.56,2.4,0.54,1.86,3.71,1.46
2016,27,Choco,145596,79.8,79.85,49.12,81.51,48.05,22.34,96.88,86.92,122.4,83.45,59.64,22587,38.49,3.58,3.94,3.24,4.37,2.77,87.44,95.72,87.18,84.08,92.38,8.98,0.34,9.58,11.56,4.85,1.94,0.34,2.7,1.28,0.4
2016,41,Huila,268744,85.9,85.84,56.87,86.07,73,40.51,96.84,80.43,103.87,102.15,76.86,25.34,26.44,5.23,4.29,3.75,7.76,4.39,85.82,95.32,89.7,77.96,87.23,8.94,0.4,6.55,14.28,8.38,4.35,0.4,4.14,6.01,2.46
2016,44,La Guajira,264785,75.7,75.59,48.47,72.88,45.95,20.57,88.3,101.54,111.46,74.15,42.65,23.92,22.3,4.62,3.83,5.06,4.46,2.76,93.5,95.57,93.09,92.86,96,1.89,0.6,1.85,2.67,1.24,4.5,0.6,4.59,5.3,1.47
2016,47,Magdalena,329234,92.5,92.33,58.96,85.37,68.74,37.96,108.24,129.28,117.94,106.98,75.5,23.34,54.03,3.2,3.59,3.16,3.4,2.35,94.31,95.98,94.66,92.89,95.66,2.49,0.43,2.18,3.71,1.99,5.31,0.43,4.83,4.38,1.4
2016,50,Meta,219565,92.4,92.28,56.26,90.78,77.27,43.97,104.73,87.44,114.32,106.25,85.56,27421,51.73,5.35,6.58,4.24,7.02,4.06,89.08,93.24,91.88,83.76,90.73,5.57,0.18,3.87,9.22,5.21,0.86,0.18,0.84,1.23,0.25
2016,52,Nariño,394574,71.1,71.13,38.56,68.32,56.56,29.8,83.28,67.99,91.57,86.98,63.11,21151,32.91,1.67,0.8,1,2.61,2.22,96.44,99.16,97.71,94.32,95.86,1.89,0.04,1.3,3.07,1.92,2.64,0.04,2.36,3.79,1.34
2016,54,Norte Santander,307238,88.6,88.51,58.43,92.31,70.9,38,101.66,92.73,115.55,100.97,74.99,26773,31.35,4.84,5.4,3.89,6.51,3.7,91.24,94.34,93.44,87.04,91.76,3.91,0.26,2.67,6.45,4.55,1.85,0.26,1.57,2.69,1.25
2016,63,Quindio,108652,79.8,79.74,46.06,72.4,75.16,49.3,91.75,69.15,86.34,104.45,91.22,27934,47.77,6.18,6.37,4.97,7.99,4.87,87.41,93.35,90.59,82.13,89.37,6.41,0.29,4.44,9.89,5.76,1.13,0.29,0.8,1.83,0.7
